location_aaq,location_lat,location_lon,location_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2021-11-01 00:00:00,,,,23.083624507171102,70.12262155660349,20.10661343299273,,,,3.880134389828864
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2021-11-01 00:00:00,,,,22.87793068719822,76.72360059932771,28.524183157741763,,,,4.089696344450035
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2021-11-01 00:00:00,,,,22.959785921621222,90.55839417718903,20.861938419568084,,,,3.837058227521298
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2021-11-01 00:00:00,,,,-,-,-,,,,-
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2021-11-01 00:00:00,,,,21.434058564271684,66.69569276046973,20.069277120349774,,,,3.6493155304476845
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2021-11-01 00:00:00,,,,25.050754633884832,62.364654041007476,18.482367864096428,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2021-11-01 00:00:00,,,,32.86229572848003,86.33996656354785,20.68924478802,,,,4.273809660536303
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2021-11-01 00:00:00,,,,23.634536762407752,76.27771221520183,24.950420995693094,,,,4.210413196454836
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2021-11-01 00:00:00,,,,23.978835578005977,52.66685508026274,21.578205838877,,,,3.3976921997755722
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,2021-11-01 00:00:00,,,,20,82,29.7,,,,8.3
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",2021-11-01 00:00:00,,,,36,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2021-11-01 00:00:00,,,,37,65,34.3,,,,8.3
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2021-11-01 00:00:00,,,,26,73,34.2,,,,6.8
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,2021-11-01 00:00:00,,,,53,86,37.6,,,,7.5
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,2021-11-01 00:00:00,,,,26,92,30.2,,,,3.1
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,2021-11-01 00:00:00,,,,38,122,,,,,5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2021-11-01 00:00:00,,,,29,108,38.2,,,,2.8
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2021-11-01 00:00:00,,,,34.388652262851636,,24.353408227903522,,,,4.2419867325439595
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2021-11-01 00:00:00,,,,32.87740344001031,86.48011241446268,27.397623461363047,,,,4.477096132510436
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2021-11-01 00:00:00,,,,23.083624507171102,70.12262155660349,20.10661343299273,,,,3.880134389828864
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2021-11-01 00:00:00,,,,22.87793068719822,76.72360059932771,28.524183157741763,,,,4.089696344450035
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2021-11-01 00:00:00,,,,22.959785921621222,90.55839417718903,20.861938419568084,,,,3.837058227521298
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2021-11-01 00:00:00,,,,-,-,-,,,,-
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2021-11-01 00:00:00,,,,21.434058564271684,66.69569276046973,20.069277120349774,,,,3.6493155304476845
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2021-11-01 00:00:00,,,,25.050754633884832,62.364654041007476,18.482367864096428,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2021-11-01 00:00:00,,,,32.86229572848003,86.33996656354785,20.68924478802,,,,4.273809660536303
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2021-11-01 00:00:00,,,,23.634536762407752,76.27771221520183,24.950420995693094,,,,4.210413196454836
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2021-11-01 00:00:00,,,,23.978835578005977,52.66685508026274,21.578205838877,,,,3.3976921997755722
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",2021-11-01 00:00:00,,,,20,82,29.7,,,,8.3
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2021-11-01 00:00:00,,,,36,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2021-11-01 00:00:00,,,,37,65,34.3,,,,8.3
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2021-11-01 00:00:00,,,,26,73,34.2,,,,6.8
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",2021-11-01 00:00:00,,,,26,92,30.2,,,,3.1
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,2021-11-01 00:00:00,,,,38,122,,,,,5
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2021-11-01 00:00:00,,,,29,108,38.2,,,,2.8
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2021-11-01 00:00:00,,,,34.388652262851636,,24.353408227903522,,,,4.2419867325439595
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2021-11-01 00:00:00,,,,32.87740344001031,86.48011241446268,27.397623461363047,,,,4.477096132510436
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2021-11-01 00:00:00,,,,23.083624507171102,70.12262155660349,20.10661343299273,,,,3.880134389828864
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2021-11-01 00:00:00,,,,22.87793068719822,76.72360059932771,28.524183157741763,,,,4.089696344450035
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2021-11-01 00:00:00,,,,-,-,-,,,,-
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2021-11-01 00:00:00,,,,21.434058564271684,66.69569276046973,20.069277120349774,,,,3.6493155304476845
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2021-11-01 00:00:00,,,,25.050754633884832,62.364654041007476,18.482367864096428,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2021-11-01 00:00:00,,,,32.86229572848003,86.33996656354785,20.68924478802,,,,4.273809660536303
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2021-11-01 00:00:00,,,,23.634536762407752,76.27771221520183,24.950420995693094,,,,4.210413196454836
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2021-11-01 00:00:00,,,,23.978835578005977,52.66685508026274,21.578205838877,,,,3.3976921997755722
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,2021-11-01 00:00:00,,,,20,82,29.7,,,,8.3
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,2021-11-01 00:00:00,,,,36,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2021-11-01 00:00:00,,,,37,65,34.3,,,,8.3
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",2021-12-01 00:00:00,,,,25,122,35.1,,,,2.9
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",2021-12-01 00:00:00,,,,37,142,,,,,3.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",2021-12-01 00:00:00,,,,26,116,30.1,,,,2.4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2021-12-01 00:00:00,,,,39.52541076206785,,27.40908717103307,,,,3.822800579618468
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2021-12-01 00:00:00,,,,41.698620711975735,119.90037393474313,37.86358481293272,,,,4.8939673236189245
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2021-12-01 00:00:00,,,,30.83341784852361,102.33011937557318,25.377808013616892,,,,3.680002890861384
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2021-12-01 00:00:00,,,,29.512413019084025,116.43144179866361,33.6103247065002,,,,4.067317829944134
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2021-12-01 00:00:00,,,,29.401857001558316,113.69265436067991,30.273769313791636,,,,3.9210360090749017
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2021-12-01 00:00:00,,,,28.85493265993247,85.40832000892564,17.31102906434765,,,,3.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2021-12-01 00:00:00,,,,28.851786050431212,98.47173651792761,28.701005423667844,,,,3.59601246526139
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2021-12-01 00:00:00,,,,24.20996121570491,87.57899274403417,22.211573580934513,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2021-12-01 00:00:00,,,,31.912247513074167,116.22756086347836,26.3444717913782,,,,4.126256908884812
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2021-12-01 00:00:00,,,,28.188259191278505,111.22579302041449,29.732919998734836,,,,4.036153299301565
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2021-12-01 00:00:00,,,,31.6783292972698,78.86045475308417,20.612977987675606,,,,3.246283693260665
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,2021-12-01 00:00:00,,,,20,82,28.6,,,,8.5
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",2021-12-01 00:00:00,,,,36,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",2021-12-01 00:00:00,,,,37,69,31,,,,7.3
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,2021-12-01 00:00:00,,,,32,83,30.9,,,,7.9
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,2021-12-01 00:00:00,,,,55,78,41.8,,,,7
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,2021-12-01 00:00:00,,,,25,122,35.1,,,,2.9
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,2021-12-01 00:00:00,,,,37,142,,,,,3.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,2021-12-01 00:00:00,,,,26,116,30.1,,,,2.4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2021-12-01 00:00:00,,,,39.52541076206785,,27.40908717103307,,,,3.822800579618468
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2021-12-01 00:00:00,,,,41.698620711975735,119.90037393474313,37.86358481293272,,,,4.8939673236189245
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2021-12-01 00:00:00,,,,30.83341784852361,102.33011937557318,25.377808013616892,,,,3.680002890861384
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2021-12-01 00:00:00,,,,29.512413019084025,116.43144179866361,33.6103247065002,,,,4.067317829944134
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2021-12-01 00:00:00,,,,29.401857001558316,113.69265436067991,30.273769313791636,,,,3.9210360090749017
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2021-12-01 00:00:00,,,,28.85493265993247,85.40832000892564,17.31102906434765,,,,3.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2021-12-01 00:00:00,,,,28.851786050431212,98.47173651792761,28.701005423667844,,,,3.59601246526139
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2021-12-01 00:00:00,,,,24.20996121570491,87.57899274403417,22.211573580934513,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2021-12-01 00:00:00,,,,31.912247513074167,116.22756086347836,26.3444717913782,,,,4.126256908884812
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2021-12-01 00:00:00,,,,28.188259191278505,111.22579302041449,29.732919998734836,,,,4.036153299301565
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2021-12-01 00:00:00,,,,31.6783292972698,78.86045475308417,20.612977987675606,,,,3.246283693260665
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",2021-12-01 00:00:00,,,,20,82,28.6,,,,8.5
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2021-12-01 00:00:00,,,,36,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",2021-12-01 00:00:00,,,,37,69,31,,,,7.3
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,2021-12-01 00:00:00,,,,32,83,30.9,,,,7.9
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",2021-12-01 00:00:00,,,,25,122,35.1,,,,2.9
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,2021-12-01 00:00:00,,,,37,142,,,,,3.6
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,2021-12-01 00:00:00,,,,26,116,30.1,,,,2.4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2021-12-01 00:00:00,,,,39.52541076206785,,27.40908717103307,,,,3.822800579618468
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2021-12-01 00:00:00,,,,41.698620711975735,119.90037393474313,37.86358481293272,,,,4.8939673236189245
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2021-12-01 00:00:00,,,,30.83341784852361,102.33011937557318,25.377808013616892,,,,3.680002890861384
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2021-12-01 00:00:00,,,,29.512413019084025,116.43144179866361,33.6103247065002,,,,4.067317829944134
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2021-12-01 00:00:00,,,,28.85493265993247,85.40832000892564,17.31102906434765,,,,3.2
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2021-12-01 00:00:00,,,,28.851786050431212,98.47173651792761,28.701005423667844,,,,3.59601246526139
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2021-12-01 00:00:00,,,,24.20996121570491,87.57899274403417,22.211573580934513,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2021-12-01 00:00:00,,,,31.912247513074167,116.22756086347836,26.3444717913782,,,,4.126256908884812
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2021-12-01 00:00:00,,,,28.188259191278505,111.22579302041449,29.732919998734836,,,,4.036153299301565
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2021-12-01 00:00:00,,,,31.6783292972698,78.86045475308417,20.612977987675606,,,,3.246283693260665
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,2021-12-01 00:00:00,,,,20,82,28.6,,,,8.5
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,2021-12-01 00:00:00,,,,36,,,,,,
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,2021-12-01 00:00:00,,,,37,69,31,,,,7.3
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2021-01-01 00:00:00,,,,,92.03921270869972,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2021-01-01 00:00:00,,,,,103.55555555555556,30.88888888888889,,,,13.4
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2021-01-01 00:00:00,,,,,97.4,31.4,,,,14.2
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2021-01-01 00:00:00,,,,,78,45,,,,6.7
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2021-01-01 00:00:00,,,,,76,48.3,,,,6.1
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2021-01-01 00:00:00,,,,,75,46.5,,,,6.4
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2021-01-01 00:00:00,,,,,92.03921270869972,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2021-01-01 00:00:00,,,,,103.55555555555556,30.88888888888889,,,,13.4
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2021-01-01 00:00:00,,,,,97.4,31.4,,,,14.2
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2021-01-01 00:00:00,,,,,78,45,,,,6.7
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2021-01-01 00:00:00,,,,,76,48.3,,,,6.1
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2021-01-01 00:00:00,,,,,75,46.5,,,,6.4
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2021-01-01 00:00:00,,,,,92.03921270869972,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2021-01-01 00:00:00,,,,,103.55555555555556,30.88888888888889,,,,13.4
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2021-01-01 00:00:00,,,,,97.4,31.4,,,,14.2
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2021-01-01 00:00:00,,,,,78,45,,,,6.7
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2021-01-01 00:00:00,,,,,76,48.3,,,,6.1
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2021-01-01 00:00:00,,,,,75,46.5,,,,6.4
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2021-02-01 00:00:00,,,,,90.82492657821695,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2021-02-01 00:00:00,,,,,96,31.2,,,,14.3
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2021-02-01 00:00:00,,,,,97,31,,,,12.7
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2021-02-01 00:00:00,,,,,85,46.4,,,,6.8
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2021-02-01 00:00:00,,,,,86,47.6,,,,6.2
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2021-02-01 00:00:00,,,,,87,49.3,,,,6.4
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2021-02-01 00:00:00,,,,,90.82492657821695,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2021-02-01 00:00:00,,,,,96,31.2,,,,14.3
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2021-02-01 00:00:00,,,,,97,31,,,,12.7
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2021-02-01 00:00:00,,,,,85,46.4,,,,6.8
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2021-02-01 00:00:00,,,,,86,47.6,,,,6.2
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2021-02-01 00:00:00,,,,,87,49.3,,,,6.4
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2021-02-01 00:00:00,,,,,90.82492657821695,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2021-02-01 00:00:00,,,,,96,31.2,,,,14.3
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2021-02-01 00:00:00,,,,,97,31,,,,12.7
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2021-02-01 00:00:00,,,,,85,46.4,,,,6.8
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2021-02-01 00:00:00,,,,,86,47.6,,,,6.2
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2021-02-01 00:00:00,,,,,87,49.3,,,,6.4
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2021-03-01 00:00:00,,,,,82.30884050745166,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2021-03-01 00:00:00,,,,,105,31.9,,,,14
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2021-03-01 00:00:00,,,,,98,31,,,,13.5
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2021-03-01 00:00:00,,,,,47,37.2,,,,7.7
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2021-03-01 00:00:00,,,,,85,32.3,,,,5
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2021-03-01 00:00:00,,,,,67,22.7,,,,4.1
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2021-03-01 00:00:00,,,,,82.30884050745166,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2021-03-01 00:00:00,,,,,105,31.9,,,,14
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2021-03-01 00:00:00,,,,,98,31,,,,13.5
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2021-03-01 00:00:00,,,,,47,37.2,,,,7.7
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2021-03-01 00:00:00,,,,,85,32.3,,,,5
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2021-03-01 00:00:00,,,,,67,22.7,,,,4.1
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2021-03-01 00:00:00,,,,,82.30884050745166,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2021-03-01 00:00:00,,,,,105,31.9,,,,14
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2021-03-01 00:00:00,,,,,98,31,,,,13.5
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2021-03-01 00:00:00,,,,,47,37.2,,,,7.7
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2021-03-01 00:00:00,,,,,85,32.3,,,,5
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2021-03-01 00:00:00,,,,,67,22.7,,,,4.1
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2021-04-01 00:00:00,,,,,67.35311715350302,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2021-04-01 00:00:00,,,,,111,33.3,,,,15
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2021-04-01 00:00:00,,,,,98,34.2,,,,15.6
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2021-04-01 00:00:00,,,,,57,33.2,,,,6.3
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2021-04-01 00:00:00,,,,,65,18.6,,,,5.4
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2021-04-01 00:00:00,,,,,52,26.7,,,,5
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2021-04-01 00:00:00,,,,,67.35311715350302,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2021-04-01 00:00:00,,,,,111,33.3,,,,15
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2021-04-01 00:00:00,,,,,98,34.2,,,,15.6
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2021-04-01 00:00:00,,,,,57,33.2,,,,6.3
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2021-04-01 00:00:00,,,,,65,18.6,,,,5.4
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2021-04-01 00:00:00,,,,,52,26.7,,,,5
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2021-04-01 00:00:00,,,,,67.35311715350302,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2021-04-01 00:00:00,,,,,111,33.3,,,,15
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2021-04-01 00:00:00,,,,,98,34.2,,,,15.6
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2021-04-01 00:00:00,,,,,57,33.2,,,,6.3
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2021-04-01 00:00:00,,,,,65,18.6,,,,5.4
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2021-04-01 00:00:00,,,,,52,26.7,,,,5
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2021-05-01 00:00:00,,,,,35.993560211609044,,,,,
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2021-05-01 00:00:00,,,,,82,24,,,,10
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2021-05-01 00:00:00,,,,,79,24.5,,,,9.5
